id,post_id,headline,post_date,page_url,borough,preference,place,body_text,latitude,longitude,created_at,updated_at,location_source
474,5316041058,NYSC Shower - m4m,2015-11-14 16:18,/que/mis/5316041058.html,que,m4m,Rego,Long shot but you worked out with a bud today then hit the sauna. You were on a guest pass and asked your bud if there was a NYSC in NJ. You showered twice and i got a good look at your ass both times. Wasn't sure if you came back the 2nd time just for me to see. You seemed pretty str8. Tell me something about me if this is you,40.7327455,-73.8627697,2015-11-19 22:55:51.831681,2015-11-19 22:55:51.831681,Google Places API
475,5316026247,Chase bank prospect st - m4m,2015-11-14 16:08,/fct/mis/5316026247.html,fct,m4m,Stamford,You were a short tempered individual with a small tool but kinda cute driving a black BMW. This was this morning around 11AM. When you respond to this tell me what you wearing so I know it is you.,41.060200,-73.544500,2015-11-19 22:55:52.9085,2015-11-19 22:55:52.9085,detail page
477,5315950707,You work at Sam's Club Elmsford - m4w,2015-11-14 15:23,/wch/mis/5315950707.html,wch,m4w,Elmsford,"Long shot here, but I'm giving it a shot....Im a 3/4 times a week Sams club shopper and Ive seen her more than a few times....she is not a cashier...seems like everytime I see her she is walking around facilitating...saw her last night 11/13...we made eye contact more than few times..lol....this time seemed like she was lookng back, but I didnt know what to say.....she was re-stocking one of the food tasting tables.......Id love to know if she is attached!!!!!...if anyone knows a woman like I described show her this post!!!!!!!!!!!!!!!!!!!!!!!!!!!..Id love to have a cup of coffee with her to see if theres any chemistry!!!!!!!!!!!!!!!!!!!",41.0535167,-73.8199172,2015-11-19 22:55:55.758379,2015-11-19 22:55:55.758379,Google Places API
478,5315847518,F train roosvelt ave you are beautiful - m4w,2015-11-14 14:30,/que/mis/5315847518.html,que,m4w,"","We were on the F Train going into the city, I would to know you name, only had a chance to tell you that your beautiful.Msg me back? <3",40.751300,-73.883000,2015-11-19 22:55:56.284111,2015-11-19 22:55:56.284111,detail page
479,5315853696,N or Q - Your Amputated Doll Bag - m4w,2015-11-14 14:26,/que/mis/5315853696.html,que,m4w,32,"I sat and talked with you about the age and condition of your bag, which I thought was cute. You seemed sweet but there was a woman with you. Hope you find this. :)",40.970255,-73.825550,2015-11-19 22:55:56.845515,2015-11-19 22:55:56.845515,detail page
480,5315776992,Big Daddy's Union Square - m4m,2015-11-14 13:43,/mnh/mis/5315776992.html,mnh,m4m,Union Square,You - handsome waiter guy we made eye contact and smiles a few times. When I was leaving you told me good night and smiled. I said good night ...Me - bearded guy with gray cape If you see this email me let's get a drink,40.705600,-74.008300,2015-11-19 22:55:57.272004,2015-11-19 22:55:57.272004,detail page
481,5315759060,Any one named Gina or Jessie look here - m4w,2015-11-14 13:33,/stn/mis/5315759060.html,stn,m4w,ncy,I HAVE MOVED MY WEB SITE AND LOST YOUR ADDRESS If u read this please answer. We were having such a good erotic conversation.. I want it to continue. I have not found anyone else that can make me feel like u 2 do. Put GRANDPA in ur subject. Any other interested female may also reply. I am real and would sincerely want to be considered for chats.,40.715200,-73.987700,2015-11-19 22:55:57.692553,2015-11-19 22:55:57.692553,detail page
482,5315705701,Popeyes Chicken Coney Island - m4m,2015-11-14 13:04,/brk/mis/5315705701.html,brk,m4m,Brooklyn,"I was in Coney Island last night, in line at Popeyes Chicken. You were sitting in your car out front, waiting for someone I guess. I noticed you when I walked up, after the person you were waiting for got in the car and you drove off.About 10 mins latter, you came back to Popeyes, due to the fact that your order was not correct at all, you and I started talking. I know this is a long shot, but felt like you wanted to say more, but did not know how to go about it.If you come across this, hit me up, let me know what kind of car you were driving, and what was wrong about your food order at Popeyes, that you had to come back.",40.597900,-73.974300,2015-11-19 22:55:58.475022,2015-11-19 22:55:58.475022,detail page
483,5315660471,We exchanged glances over Friday lunch at Henry's on the Hudson - m4w,2015-11-14 12:40,/jsy/mis/5315660471.html,jsy,m4w,Exchange Place,"This is my first time I am posting in the missed connections section of Craigslist. My colleague and I were having lunch at the bar in Henry's on the Hudson in Exchange Place, Jersey City on Friday. I was the Indian guy.You were in a group of 4 sitting opposite us. You looked outright gorgeous an you had this captivating gaze that I couldn't take my eyes off you. I wasn't sure if you were seeing the guy sitting next to you and if your gaze was directed at me or the Manhattan skyline behind me. I was really drawn to your eyes and that hearty laugh of yours really made me smile.When I left the place I turned around to get one last look at you and I think you were looking my way too. I hope you were!Anyway I wish I could cross paths with you again or this post finds you. I go this same place every Friday for lunch. I work nearby.Have a weekend...Hope we see each other again.",40.716391,-74.033632,2015-11-19 22:55:58.965655,2015-11-19 22:55:58.965655,detail page
484,5315571354,"You Can Eat & Skate Simultaneously, that's neat. - w4m",2015-11-14 11:51,/mnh/mis/5315571354.html,mnh,w4m,Chinatown / Lit Italy,"Dude I should have waved, i forgot how bitchy I look in my faux fur.hmu,unless you believe in serendipitous fate.xo",40.786340,-73.963053,2015-11-19 22:56:01.272163,2015-11-19 22:56:01.272163,Google Places API
485,5315544014,Badass Farsi leather jacket at Rocka Rolla - w4m,2015-11-14 11:36,/brk/mis/5315544014.html,brk,w4m,Rocka Rolla,"Hey cute blondie buzz head in the Farsi leather (or was it Urdu?) I was carrying a motorcycle helmet, made a lame comment about walking into a chair. Wanted to give you my number but too fucking crowded. Want to go for a ride?",40.7139069,-73.9528009,2015-11-19 22:56:02.370923,2015-11-19 22:56:02.370923,Google Places API
486,5315467418,👠I WAnt To Be 💋The 1 To Take👠 ➡️➡&a,2015-11-14 11:08,/que/mis/5315467418.html,que,➡&a,queens,🔥🔥 hey guys I'm Nya🚨🚨🚒 Exotic & Curvy 😍😘👄💋Babe ready play🎲🎲🎯 PARTY GIRL ╔══╚╗╔╝╔╝ LET'S PARTY 2gether╚═ MaKING YoU HaPPy!!😀★ 💯% What you see is what you get!★ 💯% DISCREET ★ 💯% INDEPENDENT☑ Great Attitude ☑ 718Beautiful Face ☑ Sexy Body ☑ALL Natural BUSTY Clean ☑ Classy ☑ Skilled 66two One7 One2MATURE MEN ONLY💋,40.7407927,-73.921644,2015-11-19 22:56:04.217711,2015-11-19 22:56:04.217711,Google Places API
487,5315472361,Last night on the N Train - w4m,2015-11-14 10:55,/que/mis/5315472361.html,que,w4m,Queens Bound N Train,"You were sitting across from me - red hair and beard, listening to your music - we made eye contact all the way from Herald Square to 30th ave in Astoria where you got off. I was too shy to say hello but we smiled at each other several times. Then I saw my friends who were siting right next to you. Email me if you want to say hello.",40.776300,-73.911000,2015-11-19 22:56:04.687215,2015-11-19 22:56:04.687215,detail page
488,5315468417,You asked me to come home with you - m4m,2015-11-14 10:52,/mnh/mis/5315468417.html,mnh,m4m,Midtown West,"Friday night outside Boxers on 50th & 9th, you approached and asked me to come home with you. I would have if I wasn't with my friends. If this is you, let me know what I was doing when you approached me and how our exchange went; I'd like to take you up on that offer.",40.7615458,-73.9886041,2015-11-19 22:56:06.542754,2015-11-19 22:56:06.542754,Google Places API
489,5315378048,"NYSC 62/Bway, Saturday Morning - m4m",2015-11-14 09:55,/mnh/mis/5315378048.html,mnh,m4m,Upper West Side,"I was in black shorts, black tank, wearing a black hat. You were in a green t-shirt, have a tattoo on your arm, and were wearing those finger shoes (which I'm willing to overlook because you're so handsome).",40.7751137,-73.9826513,2015-11-19 22:56:08.621577,2015-11-19 22:56:08.621577,Google Places API
490,5315356060,Re: forgiven are you kidding me? - w4m,2015-11-14 09:45,/que/mis/5315356060.html,que,w4m,Queens,You never deceived me? Of course you did. Of course i want to hurt you like you hurt me. I could destroy everything you have but I didn't. You're a scumbag who can't take responsibility for the shit you do. You didn't love me. You used me. You're an asshole. Never even apologized.,40.7407927,-73.921644,2015-11-19 22:56:10.566941,2015-11-19 22:56:10.566941,Google Places API
619,5313066329,Re: can we just talk - w4m,2015-11-12 17:56,/que/mis/5313066329.html,que,w4m,Lic,That's my posting. I know it's vague but if you answer please put your name or phone number. Or something only I would know. A place. A memory,40.8010705,-73.9668354,2015-11-19 22:58:47.081837,2015-11-19 22:58:47.081837,Google Places API
491,5315294861,Handyman service for women 😘 - m4w,2015-11-14 08:49,/mnh/mis/5315294861.html,mnh,m4w,East Village,"I am a White male looking take care of some of your ""special"" needs.I am respectful,discrete,mannered, no drama.I am also clean, good hygiene,full head of hair, dd free.In my years I have gotten fairly good at the art of cunnilingus.And can follow direction and ""coaching"" as you reach closer to that point.I am not looking for any other play,or recip.Though, if it is something you wanted,then we can do other things. I am hung, and play safe/condom.But I really am looking to massage you, lick you,and bring you to that ""happy place', maybe more than one. ;)",40.72787830000001,-73.9907891,2015-11-19 22:56:12.442257,2015-11-19 22:56:12.442257,Google Places API
492,5315208945,For you - m4w,2015-11-14 08:20,/mnh/mis/5315208945.html,mnh,m4w,"","Good Morning Precious,I miss you dearly and I love you.........................................................................................................................................................................",40.7127837,-74.0059413,2015-11-19 22:56:13.650744,2015-11-19 22:56:13.650744,Google Places API
493,5315227291,New Yorker Hotel - m4w,2015-11-14 07:13,/mnh/mis/5315227291.html,mnh,m4w,Midtown,I was walking along 8th avenue just before 6pm last night November 13th . Asi was passing the entrance to the New Yorker Hotel our eyes meet. i Starred some and seems you were starring back. i continued to walk when i should have stopped to talk but i was catching a train to meet a buddy. I even looked back from the light at 8th and 34th to see if you were looking and i think you may have. i want meet you and talk to you,40.754700,-73.992500,2015-11-19 22:56:14.129785,2015-11-19 22:56:14.129785,detail page
494,5315226876,Missing Jerri Lynne Smith. - m4w,2015-11-14 07:12,/lgi/mis/5315226876.html,lgi,m4w,New York,"Jerri-Lynne Smith.Hi if you're reading this it's David your penpal (former).We lost touch a couple of years ago but lately I've been missing your letters (ok I've been missing them for longer).Perhaps it's because so much has happened since then or perhaps it's because we had the kind of connection where we could tell each other anything.you might finally have found the man of your dreams or you might have moved out of the area.Either way it'd be nice to know you're ok.Naturally you'll know who I am so I don't need to into any more detail. I'd love to be able to give you my new address so we can resume our correspondence. My last couple of letters went unanswered, perhaps you've moved.Please put your child's name and her favourite animal as the subject line in your reply so I know it's you. X",40.761772,40.761772,2015-11-19 22:56:15.581831,2015-11-19 22:56:15.581831,Google Places API
495,5315223320,Morning Glory - m4w,2015-11-14 07:10,/brx/mis/5315223320.html,brx,m4w,Kingsbridge,Hosting this morning got 420 ready just looking for someone who wants to chill smoke maybe more...,40.866200,-73.900300,2015-11-19 22:56:16.278431,2015-11-19 22:56:16.278431,detail page
496,5315188922,To those at the Enid's dance party I apologize - m4w,2015-11-14 05:19,/brk/mis/5315188922.html,brk,m4w,Greenpoint,"for all those who feel slighted by a certain long haired, Brown and white checkered shirt wearing guy who danced with no one but the air, I'm sorry. It's not that I didn't notice you, I did. Trust me. But you were sending signals via snail mail apparently. You know who you are, tell me what we talked bout.",40.727200,-73.949800,2015-11-19 22:56:16.750842,2015-11-19 22:56:16.750842,detail page
497,5282863367,CHICA LATINA - t4m,2015-11-14 05:07,/que/mis/5282863367.html,que,t4m,queens,HI I LOOKING TO FIND SOME GUYS WITH BIG DICK FOR MY BIG TIGHT ASS....I`M DD FREE ....REPLY TO ME WITH FACE AND DICK PIC.,40.7407927,-73.921644,2015-11-19 22:56:17.77738,2015-11-19 22:56:17.77738,Google Places API
498,5315177434,Cute Girl Penn Station - m4w,2015-11-14 04:32,/mnh/mis/5315177434.html,mnh,m4w,Midtown,"You were by yourself, sat near my friends. We made some small talk, but we were all real tired.It was 3am, drunk train time. You said you went out drinking with your friends for one of their 21st birthdays. I had blond hair and was wearing a black hoodie. I meant ask you your name, but never took the chance.Wish I wasn't so tired, you seemed real cool. Hope you find this, not sure you ever well, worth a shot I guess.",40.754700,-73.992500,2015-11-19 22:56:18.244835,2015-11-19 22:56:18.244835,detail page
499,5315177197,Ode to the girl on the new york city subway - m4w,2015-11-14 04:31,/brk/mis/5315177197.html,brk,m4w,A Train,"Ode to the girl on the new york city subway wearing a red beanie and red leggings, who looked at me sharply from the subway platform as I averted my eyes from within the car. You sat down next to me, I remember looking to my left and smiling at how pretty I thought you were, before refusing to turn my face toward you again, in case the whole world break and I stop this moment of us sitting together.I sat there stoned, pleased with myself, your presence and the dark window in front of me, the lightning sparking in the subway tunnels.I muttered excuse me underneath my breath two subway stops later and you barely move, having already turned away from me when you realized I wouldn't say anything. The conductor took an extra long time to start the train and close the doors again and I paused by the stairs, leaning on the wall as the subway cars started rushing past and we saw each other one last time as you sat in my seat and looked out the window like I did, a pained, confused look on your face with a mildest bit of surprise when you fled past me .I guess I'm sorry, but I shouldn't be apologizing to you. Such a shame I never spoke to you, girl on the new york city subway.",40.6911052,-73.9968959,2015-11-19 22:56:19.682193,2015-11-19 22:56:19.682193,Google Places API
500,5315162093,Penelope - m4w,2015-11-14 03:33,/brk/mis/5315162093.html,brk,m4w,"",You are so beautiful. Tell me what color you were wearing tonight and what night to come see you again.,40.899617,-74.249468,2015-11-19 22:56:20.166314,2015-11-19 22:56:20.166314,detail page
501,5315151754,At Sunny's in Red Hook - m4w,2015-11-14 02:57,/brk/mis/5315151754.html,brk,m4w,"","I met you in the outside area -- you were smoking, I was cold. Wanted to continue the conversation but couldn't find you. If it's you tell me what I said before I went inside.",40.7127837,-74.0059413,2015-11-19 22:56:21.217807,2015-11-19 22:56:21.217807,Google Places API
502,5315149533,Cashier at rite aid - m4m,2015-11-14 02:50,/que/mis/5315149533.html,que,m4m,Woodhaven,"Im the tall guy, i go weekly to rite aid in woodhaven. Last weekend we talked about cameras. If u see this tell me what we discussed abt cameras on sunday.",40.691300,-73.858500,2015-11-19 22:56:21.725338,2015-11-19 22:56:21.725338,detail page
503,5315097128,3rd Ave and 11th street - m4w,2015-11-14 00:47,/mnh/mis/5315097128.html,mnh,m4w,East Village,"You kept looking back at me as if you knew me. Well, I just thought you were the hottest thing.Maybe you'll see this and we can connect.",40.731300,-73.989200,2015-11-19 22:56:22.226903,2015-11-19 22:56:22.226903,detail page
504,5315094113,1 train Greenpeace - m4m,2015-11-14 00:41,/mnh/mis/5315094113.html,mnh,m4m,Upper West Side,I was in a suit. You were sitting just across from where i was standing. You're cute. Hmu. :),40.7751137,-73.9826513,2015-11-19 22:56:22.978419,2015-11-19 22:56:22.978419,Google Places API
505,5315092948,Lafayette station A train - m4w,2015-11-14 00:39,/brk/mis/5315092948.html,brk,m4w,"","You made me smile with a look, a smile, and a wave as you walked along the Lafayette station platform and caught my eye... and heart. You are gorgeous with shoulder length dark hair and such a great smile and outlook. I wished I wasn't on a train moving away from you and would love to get to know more about you. I know this is a long shot but can only hope by some chance you see this.",40.7127837,-74.0059413,2015-11-19 22:56:24.599344,2015-11-19 22:56:24.599344,Google Places API
506,5315087695,Bus Excitement - m4w,2015-11-14 00:30,/brx/mis/5315087695.html,brx,m4w,"","Nothing better than a few buses to end a Friday night. Hoping for a few but only found a couple.If that sounds...right to you then you're the woman I'm hoping to see again.I'm Greg, the somewhat drunken guy you met, hoping to see you again for longer. What could it hurt?",40.7127837,-74.0059413,2015-11-19 22:56:26.025707,2015-11-19 22:56:26.025707,Google Places API
507,5315083727,We talked about Harry Potter Wed. night on the 1 train - w4m,2015-11-14 00:23,/mnh/mis/5315083727.html,mnh,w4m,137th and Broadway,"So I really, really wasn't going to write this; I convinced myself not to for a thousand reasons. (not the least of which that craigslist is super creepy) But then the Paris horror happened and I thought, what the hell. We chatted like old friends and I enjoyed it, and life is too short and fragile and precious not to work with what the universe throws in our face. Like meeting a person who will talk about Harry Potter on a crowed subway. So... I'll stop embarrassing myself now, and say perhaps we should grab a coffee sometime. Cheers :)",40.82138140000001,-73.9547073,2015-11-19 22:56:27.214719,2015-11-19 22:56:27.214719,Google Places API
508,5299272754,Cross dresse cross dresser hot wuuman - t4m,2015-11-14 00:09,/brk/mis/5299272754.html,brk,t4m,Bushwick,Send photo of yur dick body and face and number if yu want meet this north carole bitch. Yo if yu not hot don't batter. I need guys with hard dick that just love to bust loads. Please I'm not sending no face yu here to fuck my pussy and mouth not to give here to MODELAlpha fucker only fast fuck and cum 718get the change for 772 to lead yu too5607 call get the pussy and b quite,40.7076388,-73.9218185,2015-11-19 22:56:28.626719,2015-11-19 22:56:28.626719,Google Places API
509,5315067272,having a margy with your friend from Godiva - m4w,2015-11-14 00:04,/fct/mis/5315067272.html,fct,m4w,Brookfield,I thought you were very cute and sexy in your jeans and grey shirt.you were with your buddy who worked at Godiva.say hello and say where you were......,41.180054,-73.270910,2015-11-19 22:56:29.816089,2015-11-19 22:56:29.816089,Google Places API
510,5295709911,"Blood Manor, actress that was pole dancing - m4w",2015-11-13 23:58,/mnh/mis/5295709911.html,mnh,m4w,SoHo,"I can't stop thinking about you. My eyes were glued on you the moment I entered your room and I didn't want to leave. Just before I leaving I blew you a kiss. I hope you get to see this.. if you do, want to grab a coffee or something?",40.7250796,-73.9990617,2015-11-19 22:56:31.76251,2015-11-19 22:56:31.76251,Google Places API
511,5315031774,You like my glasses. - m4m,2015-11-13 23:06,/mnh/mis/5315031774.html,mnh,m4m,"","You come into the store where I work, you're older than I am, but I just find you irresistible, you commented on my glasses a week or two back and yesterday said that I looked good in what I was wearing. I would love to get together for whatever. I think you're incredibly hot.",40.7127837,-74.0059413,2015-11-19 22:56:32.879127,2015-11-19 22:56:32.879127,Google Places API
512,5315000649,Alexa with the Velvet Doc Martens - m4w,2015-11-13 22:26,/mnh/mis/5315000649.html,mnh,m4w,Midtown,"Met on the 2 train. You saw me trying to fix my ratty shoes. I complimented yours. I liked your earrings too, you said you were from South America and I asked about Brazil or Colombia. I'd love to finish that conversation. My name, as I mentioned, is Dodge. I would have asked for your number but my phone was dead!",40.745566,-73.999443,2015-11-19 22:56:33.37105,2015-11-19 22:56:33.37105,detail page
513,5314987355,"""Gorgeous"" looking for the L at 14th/16th at 4:35 11/4 - m4w",2015-11-13 22:10,/mnh/mis/5314987355.html,mnh,m4w,"","I felt we were checking each other out and then I realized you were lost. I asked if I could help and you asked if you can get the L train at this station. You are absolutely stunning and I only managed to get out ""you are gorgeous"" but was of little help. Hope you made it home safely. Hope you find this. When you reply tell me something you notied about me for verification.",40.7127837,-74.0059413,2015-11-19 22:56:34.335785,2015-11-19 22:56:34.335785,Google Places API
514,5314979655,NYSC 51st - You Showed Off For Us - m4m,2015-11-13 22:01,/mnh/mis/5314979655.html,mnh,m4m,Midtown East,"Earlier tonight, NYSC 51st and Lexington. Thanks for putting on a show for us. You've got a nice body.",40.7575008,-73.9700082,2015-11-19 22:56:37.191604,2015-11-19 22:56:37.191604,Google Places API
515,5314961997,White KIA - m4w,2015-11-13 21:51,/fct/mis/5314961997.html,fct,m4w,You tell me,I couldn't take my eyes off you i think you realize it too that's why you turned your head and smiled after me .... Let me know if you are available i am still thinking about you!!Please tell me where we saw each other,41.180054,-73.270910,2015-11-19 22:56:38.355523,2015-11-19 22:56:38.355523,Google Places API
516,5314930198,just words - m4w,2015-11-13 21:07,/lgi/mis/5314930198.html,lgi,m4w,"","I don't miss them. so dramatic, so grand, spoken so loudly, frequently. what a pitch. to get far away from it. let the quiet tell the truth, any substance behind such marvelous words? and in the silence, with peace comes the evidence. just words, spoken so loudly, when what is should say it for you. too busy living those words instead of listening to them anymore. to have been for you, what you could never be for me just affirms who I am to those who do and did care. to insist on your silence was to finally insist n the truth about you.",40.725400,-73.516600,2015-11-19 22:56:38.803947,2015-11-19 22:56:38.803947,detail page
517,5314917264,This evening - m4w,2015-11-13 20:54,/mnh/mis/5314917264.html,mnh,m4w,Harlem / Morningside,"You walked past me and whispered hi when I was checking out. Before I could say anything, you were gone and I was walking out the door. If you're reading this, reply with the name of the store where you work in the title / rest of the details. Would love to get to know you better :)",40.8050933,-73.95912659999999,2015-11-19 22:56:40.6741,2015-11-19 22:56:40.6741,Google Places API
518,5314898777,I need your help with Smokin Blues - m4m,2015-11-13 20:45,/brk/mis/5314898777.html,brk,m4m,Brooklyn 11229,"Ok, someone please help me out here. I am looking for anyone who knows about smoking blues. I have the courage, and the supplies, but I just need some know-how. I need someone who can show me what to do here, show me the ropes. I will gladly share with you.My first preference is for someone very local to Brooklyn 11229 area. (Madison area) Sane is a must. Also, this must be kept strictly confidential at all times. Hopefully someone out there can help me out with this. Don't be shy! Thanks",40.6008715,-73.935873,2015-11-19 22:56:42.213862,2015-11-19 22:56:42.213862,Google Places API
519,5314804704,For you - m4w,2015-11-13 20:43,/mnh/mis/5314804704.html,mnh,m4w,"","Good Evening Precious,I miss you.........................................................................................................................................................................",40.7127837,-74.0059413,2015-11-19 22:56:43.396272,2015-11-19 22:56:43.396272,Google Places API
520,5314902848,Teddy Roosevelt - w4m,2015-11-13 20:40,/brk/mis/5314902848.html,brk,w4m,Q Train,"Hi,We met on the q train tonight. We talked but didn't exchange names. I'd like to do that.Write to me.-L",40.666900,-73.982800,2015-11-19 22:56:43.921944,2015-11-19 22:56:43.921944,detail page
521,5314886487,645 tonight at hairarri - your name was Sara - m4w,2015-11-13 20:24,/mnh/mis/5314886487.html,mnh,m4w,East Village,"At about 645 tonight at the E. village hairarri location...I was on my way out, you on your way in. You told me my hair looked good and ""you weren't just saying that"" I was in a rush otherwise I would've asked for your number. The only way to identify you is that I heard the girl cutting hair call you by what I presume if your name, Sara!",40.72787830000001,-73.9907891,2015-11-19 22:56:46.72467,2015-11-19 22:56:46.72467,Google Places API
522,5314853428,The Magic Dime (TRUE Story) - w4m,2015-11-13 19:54,/mnh/mis/5314853428.html,mnh,w4m,Midtown,"This was too weird not to followup on because it's a TRUE story. (No, I don't do drugs & I only had two drinks. I'm not crazy. This HAPPENED.) 9:30pm on Wednesday. The 1 train headed downtown. I alighted the subway car at Times Square. You were about one or two seats away from the door. I sat down on your side, then switched to the opposite side, facing you diagonally. You were reading a thick paperback with a red cover. Author's name is Jonathan? I was the East Asian girl wearing a black dress with white stripes. Short sleeves, knee length. Very proper because I had just come from an interview. Long hair, glasses, me. You were super casual in a preppy summer outfit: blue shirt with olive shorts? Fabric sneakers, blue messenger bag with leather trim? I don't recall the outfit well because I was confused by what just happened. You were in your late 20s or early 30s? Brunette whiteboy. Shortly after I sat down, a dime appeared OUT OF NOWHERE in the seat to my left. It clattered a bit against the hard plastic, which is why you looked up from your book. Our eyes met & you shrugged, going back to your book as if it was the most normal thing. DUDE, A DIME JUST APPEARED OUT OF THIN AIR!!! I wondered if this was some kind of magic trick by you, but you just left without any further acknowledgement. In any case, I thought you were cute. You left the scene of the magic at Penn Station. ",40.7534199,-73.9744149,2015-11-19 22:56:48.352986,2015-11-19 22:56:48.352986,Google Places API
523,5271580811,To the very beautiful black woman that smiled at this European fellow - m4w,2015-11-13 19:28,/que/mis/5271580811.html,que,m4w,"","To the very beautiful black woman who saw me checking her outand turned and smiled to me. Why I didn't just ask for your numberescapes me. I was mesmerized by your beauty. It was your full lipsand my goodness you had all the right curves in all the right.The chance you are reading this is remote, but the nexttime a beautiful black woman smiles at me, and I willask her out on the spot. I was the tall European malewith the baby blue eyes.",40.7127837,-74.0059413,2015-11-19 22:56:49.482815,2015-11-19 22:56:49.482815,Google Places API
524,5314820494,we had a nice talk in the store - m4w,2015-11-13 19:26,/lgi/mis/5314820494.html,lgi,m4w,north bellmore,"Hi, we had a nice talk about some similar interests. Was really nice taking to you, it's hard to find people with the same things in common. I don't know why but you've been on my mind all day. Don't even know why I'm posting this but i think I'd just love to finish our talk.",40.761772,40.761772,2015-11-19 22:56:50.84901,2015-11-19 22:56:50.84901,Google Places API
525,5314706218,so jealous,2015-11-13 19:23,/mnh/mis/5314706218.html,mnh,ous,"","I want the ocean right nowI want the ocean right now I get so jealous, I can't even work.",40.7127837,-74.0059413,2015-11-19 22:56:51.747176,2015-11-19 22:56:51.747176,Google Places API
526,5314781087,Girl w/ green hair saw bearded man w/ SUNY lanyard Nov 11 - w4m,2015-11-13 18:54,/brk/mis/5314781087.html,brk,w4m,2/5 Train to Flatbush Ave,"We made eye contact on the 2 or 5 train heading to Flatbush Ave on Wednesday, Nov 11 around 3pm. I think you got on at either Sterling or Winthrop street. We both got off at Flatbush Ave/Brooklyn College and were walking to campus but I had to run or I would have been late to class. I wanted to talk to you but I got too nervous. E-mail me if that was you and you think we had a missed connection.",40.632836,-73.947642,2015-11-19 22:56:53.165713,2015-11-19 22:56:53.165713,Google Places API
527,5314754060,Ms. Walker - m4w,2015-11-13 18:40,/lgi/mis/5314754060.html,lgi,m4w,Kismet,"I often wonder if it's at all possible that you think about me as much as I think about you.Moth to a flame, etc.",40.761772,40.761772,2015-11-19 22:56:54.500496,2015-11-19 22:56:54.500496,Google Places API
528,5314723613,Ur Asian at Bean & Bean - m4m,2015-11-13 18:11,/mnh/mis/5314723613.html,mnh,m4m,Chelsea,"You were at Bean & Bean today, Friday at 4:30/5:00, sitting at a long table with your sister or friend. You were in a black top (sweat shirt?) and your hair was up (I think it's kinda long). You have beautiful features, on the feminine side, and you may have been wearing eye liner. You were really adorable. I was sitting across from you, white, clean cut, tan sports jacket, older. If you happen to see this, I hope you'll write me.",40.726042,-73.993567,2015-11-19 22:56:56.551707,2015-11-19 22:56:56.551707,Google Places API
529,5308039525,"Steve Nelson - ""Frosty the Snowman"" song writer",2015-11-13 18:03,/wch/mis/5308039525.html,wch,ter,Armonk,I'm trying to locate people who may have known the late songwriter that lived in Armonk named Steve Nelson. I'm working on a research project and am trying to find some details about his family.,41.12609920000001,-73.7142992,2015-11-19 22:56:58.086218,2015-11-19 22:56:58.086218,Google Places API
530,5314680116,I shouldn't talk to guys who drive white vans - w4m,2015-11-13 17:41,/que/mis/5314680116.html,que,w4m,Jamaica,"I have been trying to give you my number for weeks now. Seems there is always someone around. You work where I live, makes it difficult because you can lose your job and I can lose my housing, but i can't help it. I love your smile and our conversations. I think the feeling is mutual. Hopefully you are single;)",40.673010,-73.788085,2015-11-19 22:56:58.539984,2015-11-19 22:56:58.539984,detail page
531,5314677829,You were on the D train. - m4w,2015-11-13 17:39,/brk/mis/5314677829.html,brk,m4w,New York,"With a friend. You were 26 I gathered from your conversation. You also had a nose ring, the most beautiful brunette I've ever seen...and that smile, to die for. You were with a blonde friend.",40.715200,-73.987700,2015-11-19 22:56:59.035904,2015-11-19 22:56:59.035904,detail page
532,5314631957,C/E Train at W4th - m4w,2015-11-13 17:10,/mnh/mis/5314631957.html,mnh,m4w,West Village,"Downtown bound C/E train. I got on at 34th St. You were wearing orange/beige clothes, light reddish blonde hair. We locked eyes a few times before you got off at W4th.I was wearing all black and a black beanie, tall and skinny.",40.73013499999999,-74.0080526,2015-11-19 22:57:00.657959,2015-11-19 22:57:00.657959,Google Places API
533,5314522210,"I love my husband, J - w4m",2015-11-13 16:47,/mnh/mis/5314522210.html,mnh,w4m,Midtown East,"I love my husband, J and he loves me.I love my husband, J and he loves me.I love my husband, J and he loves me.-S-",40.7575008,-73.9700082,2015-11-19 22:57:01.44557,2015-11-19 22:57:01.44557,Google Places API
534,5314578139,She makes me growl - w4w,2015-11-13 16:37,/brk/mis/5314578139.html,brk,w4w,"","I'm gonna have sex with someone this weekend who makes me groooowl, who makes me grow ow ow owl, who makes me growllllllll'!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Apparently, I'm the master of cunnilingus, being told that as a positive thing, not by some narcissistic psychotic Bruha who wants to foster insecurity and narcissistic abuse.The total shit at oral sex, I am. I could wear a banner ""ten in one night, easily""could you get any more infantile and asexual than what you got going on?",40.680760,-73.962289,2015-11-19 22:57:02.003407,2015-11-19 22:57:02.003407,detail page
